"rules","support","confidence","coverage","lift","count"
"7754","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7755","{ChildBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7756","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7757","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7758","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7759","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7760","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7761","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7762","{ChildBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7763","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7764","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7765","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7766","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7767","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7768","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7769","{ChildBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7770","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7771","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7772","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7773","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7774","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7775","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7776","{ChildBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7777","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7778","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7779","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7780","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7781","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7782","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7783","{ChildBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7784","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7785","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7786","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7787","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7788","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7789","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7790","{ChildBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7791","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7792","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7793","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7794","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7795","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7796","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7797","{ChildBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7798","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7799","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7800","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7801","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7802","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7803","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7804","{ChildBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7805","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7806","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7807","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7808","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7809","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7810","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7811","{ChildBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7812","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7813","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7814","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7815","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7816","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7817","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7818","{ChildBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7819","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7820","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7821","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7822","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7823","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7824","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7825","{ChildBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7826","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7827","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7828","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7829","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7830","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7831","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7832","{ChildBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7833","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7834","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7835","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7836","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7837","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7838","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7839","{ChildBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7840","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7841","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7842","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7843","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7844","{ChildBks=[0,1],YouthBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7845","{ChildBks=[0,1],YouthBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7846","{ChildBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7847","{YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7848","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7849","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7850","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7851","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7852","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7853","{ChildBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7854","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7855","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7856","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7857","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7858","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7859","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7860","{ChildBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7861","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7862","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7863","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7864","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7865","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7866","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7867","{ChildBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7868","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7869","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7870","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7871","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7872","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7873","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7874","{ChildBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7875","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7876","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7877","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7878","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7879","{ChildBks=[0,1],YouthBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7880","{ChildBks=[0,1],YouthBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7881","{ChildBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7882","{YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7883","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"7884","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"7885","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"7886","{ChildBks=[0,1],YouthBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7887","{ChildBks=[0,1],YouthBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7888","{ChildBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"7889","{YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"7890","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"7891","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"7892","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"7893","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"7894","{ChildBks=[0,1],CookBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"7895","{ChildBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"7896","{CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
